name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york city,2021-02-01T00:00:00,-3.9,-10.8,-5.7,87.33,0.045,100,snow,0.54,8.7,44.2,23.9,31,1019,100,1,,,,,"Snow, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-01T01:00:00,-2.9,-10.1,-4,92.16,0.094,100,snow,0.54,9.24,38.9,28.9,31,1018.4,100,1,,,,,"Snow, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-01T02:00:00,-2.3,-10.1,-3.5,91.54,0.098,100,snow,0.54,9.78,51.1,36.3,31,1017.3,100,1.9,,,,,"Snow, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-01T03:00:00,-1.7,-9.8,-3.4,88.44,0.028,100,"rain,snow",0.54,10.33,56.5,42,31,1016.3,100,2,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,72503014732"
new york city,2021-02-01T04:00:00,-1.7,-9,-2.9,91.58,0.036,100,"rain,snow",0.54,10.87,58,33,41,1015.2,100,3.9,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-01T05:00:00,-1.7,-9,-2.9,91.38,0.033,100,"rain,snow",0.54,11.41,57.3,33.7,32,1014.6,100,2.9,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-01T06:00:00,-1.7,-9.3,-2.9,91.38,0.073,100,"rain,snow",0.54,11.96,62,36.6,40,1014.2,100,3.8,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-01T07:00:00,-1.2,-8.9,-2.9,88.29,0.045,100,"rain,snow",0.54,12.5,58.6,38.5,41,1013.9,100,4.8,2,0,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,72503014732"
new york city,2021-02-01T08:00:00,-1.7,-8.4,-2.9,91.45,0.068,100,"rain,snow",0.54,13.04,58.8,27.8,31,1013.6,100,1,8,0,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-01T09:00:00,-1.7,-8.6,-2.9,91.6,0.081,100,"rain,snow",0.47,13.51,55.2,29.4,41,1013.1,100,1,20,0.1,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-01T10:00:00,-1.2,-8.5,-2.2,92.79,0.089,100,"rain,snow",0.47,13.98,62.5,35,41,1011.6,100,1,40,0.1,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-01T11:00:00,-1.2,-8.3,-2.8,88.67,0.123,100,"rain,snow",0.47,14.44,67.4,33.2,31,1010.8,100,0,38,0.1,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-01T12:00:00,-1.2,-8.3,-2.2,92.79,0.226,100,"rain,snow",0.47,14.91,58.7,33.1,31,1009.5,100,0,39,0.1,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-01T13:00:00,-0.7,-7.3,-1.7,92.94,0.228,100,"rain,snow",0.47,15.38,52.9,29.6,31,1007.5,100,0,38,0.1,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-01T14:00:00,-0.7,-6.4,-1.7,92.88,0.271,100,"rain,snow",0.47,15.84,52.8,22.4,21,1006.1,100,1,55,0.2,1,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-01T15:00:00,0,-6.7,-1.2,91.87,0.141,100,"rain,snow",0.47,16.31,59.1,31.5,30,1005.1,100,1,64,0.2,1,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-01T16:00:00,0.6,-6.7,-1.2,87.98,0.142,100,"rain,snow",0.47,16.78,68.1,41.6,40,1004.7,100,1,32,0.1,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-01T17:00:00,0.6,-5.4,-0.7,90.79,0.315,100,"rain,snow",0.47,17.24,58.7,28.1,21,1004.1,100,2,9,0,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-01T18:00:00,0.6,-5.6,-0.7,90.99,0.13,100,"rain,snow",0.47,17.71,58.2,29.7,31,1003.7,100,2.9,1,0,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,72503014732"
new york city,2021-02-01T19:00:00,1.1,-4.3,-0.6,88,0.627,100,"rain,snow",0.47,18.18,47.3,24.1,30,1004,100,2.9,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-01T20:00:00,1.1,-5.4,-0.6,88,0.593,100,"rain,snow",0.47,18.64,49.8,34.7,30,1003.4,100,4.9,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-01T21:00:00,1.1,-3.9,0,92.02,0.526,100,"rain,snow",0.47,19.11,49,20.9,30,1002.7,100,4.9,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-01T22:00:00,1.1,-4.2,-0.6,88,0.753,100,"rain,snow",0.47,19.58,46,23,11,1001.7,100,3,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-01T23:00:00,1.1,-3.6,-0.6,88,0.531,100,"rain,snow",0.47,20.04,37.3,18.5,30,1001,100,5.8,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-02T00:00:00,1.1,-4.1,-0.6,88,0.258,100,"rain,snow",0.47,20.51,45.5,22.4,29,1000.1,100,7.6,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-02T01:00:00,1.1,-2.8,-0.7,87.97,0.045,100,"rain,snow",0.47,20.98,39.7,13.6,11,999.4,100,9.6,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-02T02:00:00,1.1,-2.7,-0.7,87.86,0.028,100,"rain,snow",0.47,21.44,33.8,13.2,11,999.4,100,9.6,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-02T03:00:00,0,-3.6,-1.2,91.6,0.021,100,"rain,snow",0.47,21.91,,11.5,355,999.2,100,6,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-02T04:00:00,0,-2.2,-1.2,91.92,0.022,100,"rain,snow",0.47,22.38,31.7,6.2,357,998.6,100,5,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-02T05:00:00,0,-2.8,-1.2,91.67,0.246,100,"rain,snow",0.47,22.84,,8,355,998.3,100,6.1,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-02T06:00:00,-0.7,-4,-1.7,92.61,0.014,100,"rain,snow",0.47,23.31,,9.7,340,998,100,10.8,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-02T07:00:00,-0.7,-4,-1.8,92.46,0,0,,0.47,23.78,40.7,9.7,340,998,100,15.6,2,0,0,,Overcast,snow,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,72503014732"
new york city,2021-02-02T08:00:00,-0.7,-4,-1.8,92.39,0,0,,0.47,24.24,33.5,9.5,350,997.7,100,15.5,18,0.1,0,,Overcast,snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-02T09:00:00,-0.1,-2,-1.7,88.51,0,0,,0,24.18,42.5,5.9,350,997.6,100,6,50,0.2,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-02T10:00:00,0.6,-2.2,-1.3,87.54,0,0,,0,24.11,31.7,8.4,357,997.3,100,15.7,91,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-02T11:00:00,1.1,-2.4,-0.8,87.34,0,0,,0,24.05,44.6,11.5,350,997,100,10.9,123,0.4,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-02T12:00:00,1.1,-2.4,-0.8,87.39,0,0,,0,23.98,42.5,11.7,357,996.3,100,6,131,0.5,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-02T13:00:00,1.1,-1.5,-0.8,87.51,0.019,100,"rain,snow",0,23.92,,8.2,343,995.6,100,3.1,137,0.5,1,,"Snow, Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-02T14:00:00,1.1,-0.7,-0.8,87.32,0.006,100,"rain,snow",0,23.85,33.5,6.1,340,995.5,100,3.1,152,0.5,2,,"Snow, Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-02T15:00:00,1.1,-0.9,-0.8,87.32,0.238,100,"rain,snow",0,23.79,35.6,6.5,343,995.5,100,6,117,0.4,1,,"Snow, Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-02T16:00:00,1.1,-1.5,-0.8,87.27,0,0,,0,23.72,33.3,8.4,340,995.2,100,13.6,61,0.2,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-02T17:00:00,1.1,1.1,-0.7,87.39,0,0,,0,23.66,37.1,0.6,359,995.6,100,7.8,19,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-02T18:00:00,0.6,-2,-0.7,90.73,0.019,100,"rain,snow",0,23.59,29.5,8.2,355,996.3,100,9.6,1,0,0,,"Snow, Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,72503014732"
new york city,2021-02-02T19:00:00,0.6,-3.3,-1.2,87.46,0,0,,0,23.53,42.5,13.4,57,996.6,100,15.4,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-02T20:00:00,0.6,-2,-1.3,87.16,0,0,,0,23.46,48.1,8.1,350,996.5,100,15.8,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-02T21:00:00,0.6,-1.4,-1.3,87.02,0,0,,0,23.4,48.4,6.1,343,995.9,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-02T22:00:00,0.6,-1.4,-1.3,86.81,0,0,,0,23.33,47.9,6.4,335,995.9,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-02T23:00:00,0.6,-2,-1.8,83.8,0,0,,0,23.27,40.7,8.1,271,996.2,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-03T00:00:00,0.6,0.6,-1.8,83.83,0,0,,0,23.2,42.5,0.7,359,996.3,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-03T01:00:00,0,0,-1.9,87.61,0,0,,0,23.13,,0.8,359,996.8,100,15.9,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-03T02:00:00,-0.1,-0.1,-2.3,84.95,0,0,,0,23.07,,0.5,359,997.2,100,10.7,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-03T03:00:00,-0.7,-0.7,-2.3,89.03,0.014,100,"rain,snow",0,23,,0.7,359,996.9,100,3.4,,,,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-03T04:00:00,-0.7,-4,-2.3,89.13,0,0,,0,22.94,,9.5,262,997.2,100,13.8,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-03T05:00:00,-0.7,-2.8,-2.9,84.69,0,0,,0,22.87,,6,303,997.5,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-03T06:00:00,-1.2,-4.1,-3,87.53,0,0,,0,22.81,,8.1,253,997.9,100,15.8,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-03T07:00:00,-1.2,-4.6,-3.4,84.58,0,0,,0,22.74,,9.7,298,998.5,100,16,6,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-03T08:00:00,-0.7,-3.4,-3.4,81.54,0,0,,0,22.68,,7.7,291,999,100,15.9,28,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-03T09:00:00,0,-2,-3,80.67,0,0,,2.16,24.84,,6,300,999.3,100,15.9,119,0.4,1,,Overcast,snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-03T10:00:00,1.6,-1.7,-1.9,77.73,0,0,,0,24.66,,11.3,254,999.6,100,15.9,235,0.8,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-03T11:00:00,1.7,-1.2,-3.9,66.36,0,0,,0,24.49,29.5,9.8,311,999.6,99.6,16,255,0.9,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-03T12:00:00,2.8,2.8,-3.4,63.98,0,0,,0,24.32,33.5,0.9,353,999.2,99.6,16,368,1.3,4,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-03T13:00:00,3.8,3.8,-3.9,57.26,0,0,,0,24.15,25.9,0.7,353,999,99.6,16,275,1,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-03T14:00:00,3.3,1.6,-3.9,59.14,0,0,,0,23.98,48.1,6.4,295,999.3,99.6,16,259,0.9,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-03T15:00:00,3.3,1.7,-4.4,56.98,0,0,,0,23.8,31.7,6.3,295,1000,100,16,164,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-03T16:00:00,3.3,1.8,-4.4,56.82,0,0,,0,23.63,38.9,5.9,330,1000.7,100,16,82,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-03T17:00:00,2.8,1.2,-4.4,58.89,0,0,,0,23.46,33.5,6.1,308,1001.7,99.6,16,20,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-03T18:00:00,2.2,0.5,-4.4,61.66,0,0,,0,23.29,44.6,6,320,1002.6,100,16,2,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,72503014732"
new york city,2021-02-03T19:00:00,1.7,1.7,-5.1,60.92,0,0,,0,23.12,36.9,1.1,359,1003.7,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-03T20:00:00,1.1,1.1,-5.1,63.34,0,0,,0,22.95,38.1,1.3,353,1004.6,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-03T21:00:00,1.1,-0.7,-5.7,60.45,0,0,,0,22.77,50,5.8,320,1005.4,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-03T22:00:00,0.6,0.6,-5.7,62.69,0,0,,0,22.6,31.7,1.2,353,1006,52.4,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-03T23:00:00,0,-2.7,-6.2,63.1,0,0,,0,22.43,,7.8,320,1006.1,0.4,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-04T00:00:00,0,0,-6.2,63.1,0,0,,0,22.26,,0.8,358,1006.7,98.3,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-04T01:00:00,0.6,-2.5,-5.1,65.68,0,0,,0,22.09,,9.6,300,1006.8,99.6,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-04T02:00:00,0.6,-2.3,-4.5,68.77,0,0,,0,21.91,,9.2,300,1007.3,99.6,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-04T03:00:00,0.6,-2.8,-4.5,68.57,0,0,,0,21.74,,11.1,241,1007.4,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-04T04:00:00,0.6,0.6,-5.8,62.24,0,0,,0,21.57,,0.8,353,1007.8,89.1,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-04T05:00:00,0.6,-2.8,-6.3,60,0,0,,0,21.4,,11.2,293,1008.8,99.6,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-04T06:00:00,0.6,-2.5,-6.7,57.89,0,0,,0,21.23,,10,253,1009.2,99.6,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-04T07:00:00,0.6,0.6,-6.7,58.13,0,0,,0,21.06,,0.9,358,1010.2,88.1,16,6,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-04T08:00:00,0.6,-2.9,-6.2,60.26,0,0,,0,20.88,,11.3,253,1011.1,99.6,16,40,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-04T09:00:00,1.6,-2,-5.7,57.97,0,0,,0,20.77,35.3,13.2,254,1011.5,48.6,16,128,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-04T10:00:00,2.8,1.1,-5.7,53.44,0,0,,0,20.66,36.7,6.4,298,1011.7,0.4,16,381,1.4,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-04T11:00:00,3.8,1.6,-5.1,52.29,0,0,,0,20.55,34.9,8.5,295,1011.8,0.4,16,525,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-04T12:00:00,4.9,2.5,-5.1,48.35,0,0,,0,20.44,27.7,10.1,305,1011.5,0.4,16,584,2.1,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-04T13:00:00,5.5,2.7,-5.1,46.34,0,0,,0,20.33,,13.1,244,1011.1,0.4,16,590,2.1,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-04T14:00:00,6.6,4,-4.5,45.19,0,0,,0,20.21,25.9,13.1,252,1010.8,0.4,16,493,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-04T15:00:00,7.1,6,-4.5,43.7,0,0,,0,20.1,25.9,6.4,303,1011.1,0,16,412,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-04T16:00:00,8.2,6.3,-4,41.94,0,0,,0,19.99,,11.3,262,1011.4,0,16,238,0.9,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-04T17:00:00,7.7,6.1,-4.5,41.82,0,0,,0,19.88,,9.2,263,1011.4,0,16,44,0.2,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-04T18:00:00,5.6,3.6,-4,50.18,0,0,,0,19.77,,9.2,214,1011.9,0.4,16,5,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-04T19:00:00,4.4,2.5,-4,54.62,0,0,,0,19.66,,7.6,250,1012.2,0.4,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-04T20:00:00,3.4,1.4,-3.4,60.79,0,0,,0,19.54,,7.5,279,1012.8,0.4,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-04T21:00:00,3.4,2,-4.4,56.53,0,0,,0,19.43,,5.7,242,1012.5,0.4,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-04T22:00:00,2.9,0.4,-4.4,58.64,0,0,,0,19.32,,9.2,221,1012.5,1.5,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-04T23:00:00,2.3,-0.4,-4.4,61.3,0,0,,0,19.21,,9.3,249,1012.5,1.5,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-05T00:00:00,1.8,0.2,-4.4,63.32,0,0,,0,19.1,,5.5,239,1012.1,1.5,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-05T01:00:00,2.3,2.3,-5.1,58.36,0,0,,0,18.99,,0.7,343,1011.4,1.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-05T02:00:00,2.3,0.8,-3.5,65.69,0,0,,0,18.88,,5.6,222,1011.4,1.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-05T03:00:00,2.3,2.3,-4,62.93,0,0,,0,18.76,,0.1,6,1010.8,88.5,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-05T04:00:00,2.9,1.6,-4,60.68,0,0,,0,18.65,,5.3,261,1010.1,89.5,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-05T05:00:00,3.3,2,-5,54.32,0,0,,0,18.54,94.3,5.5,160,1008.7,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-05T06:00:00,3.8,2.4,-1.2,69.44,0,0,,0,18.43,,5.9,150,1007,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-05T07:00:00,5,2.1,0,69.9,0,0,,0,18.32,28.3,13.1,207,1007.1,100,16,1,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,72503014732"
new york city,2021-02-05T08:00:00,3.9,0.4,-0.6,72.52,0.019,100,rain,0,18.21,33.8,14.6,240,1007.4,100,15.5,8,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-05T09:00:00,3.4,0.4,0.6,82.37,0.084,100,rain,0,18.07,33.5,11.3,219,1007.1,100,15.7,27,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-05T10:00:00,3.9,1.4,1.2,82.65,0.008,100,rain,0,17.94,,9.5,190,1006.1,100,16,125,0.5,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-05T11:00:00,4.4,2,1.6,82.31,0,0,,0,17.8,31.7,9.9,225,1005.8,88.1,16,354,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-05T12:00:00,5.7,4,2.1,78.05,0,0,,0,17.67,,7.8,269,1005,99.6,16,402,1.4,4,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-05T13:00:00,7.2,5.9,2.1,70.21,0,0,,0,17.54,,7.4,262,1004.3,29.7,16,501,1.8,5,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-05T14:00:00,8.3,6.8,2.2,65.06,0,0,,0,17.4,,9.2,270,1003.4,0.6,16,487,1.8,5,,Clear,clear-day,"72505394728,72055399999,KJRB,F1417,72503014732"
new york city,2021-02-05T15:00:00,9.3,7.9,1.6,58.87,0,0,,0,17.27,,9.1,225,1003.3,27.5,16,421,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-05T16:00:00,9.3,8,1.7,58.94,0,0,,0,17.13,,8.9,244,1003.3,0.8,16,233,0.8,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-05T17:00:00,8.3,6.8,1.1,60.58,0,0,,0,17,,8.9,253,1003.3,0.4,16,48,0.2,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
